77694	用工属性	53952
93092	处理	92071
73937	机器属性	53937
72514	机器属性	53937
75621	位置	75515
70634	位置	70084
72669	机器属性	53920
80468	位置	70966
84660	所有权	63114
62154	具有	99435
86561	所有权	68985
81962	用工属性	53944
80153	位置	70609
90302	属于	54360
79196	机器属性	53937
85767	机器属性	54272
70627	位置	70628
93909	指派	53471
95532	包含	115627
76296	用工属性	53932
66940	客户属性	53723
59955	客户属性	53723
86046	用工属性	53944
84720	位置	84740
73662	用工属性	54295
73600	用工属性	53943
93360	指派	53473
89362	对应	94748
77242	机器属性	53937
61184	客户属性	53721
92193	包含	115242
68563	具有	101866
69307	产生	88233
84424	机器属性	54104
74052	位置	74006
88470	处理	54842
77185	用工属性	53928
83684	位置	83685
66663	具有	97877
77019	机器属性	54119
67276	具有	105199
78528	机器属性	53937
77632	机器属性	53951
87241	所有权	63900
77294	所有权	68950
63559	客户属性	53723
70928	所有权	62627
70549	机器属性	53915
66073	具有	98946
59771	客户属性	53723
64658	客户属性	53723
60748	客户属性	53749
72578	用工属性	53955
83423	机器属性	53937
78311	机器属性	54060
93984	指派	53499
81388	用工属性	53943
67243	具有	105095
79313	机器属性	53951
81028	用工属性	53944
92636	属于	54523
77395	用工属性	54295
82033	位置	69747
70462	所有权	66611
68361	客户属性	59566
73050	机器属性	53937
86338	位置	86339
67324	具有	105229
80311	所有权	60932
86054	机器属性	53936
79199	机器属性	53937
87094	机器属性	53937
74798	用工属性	53958
65095	具有	104229
90646	属于	54360
75508	机器属性	53937
76674	用工属性	54295
87141	机器属性	53937
81436	产生	91665
61095	具有	97122
76172	机器属性	53937
63564	具有	97097
74723	用工属性	53952
64897	客户属性	53723
85152	所有权	65858
72841	所有权	59506
87012	位置	87013
92330	属于	54419
76605	用工属性	53958
75454	机器属性	53915
87106	机器属性	53970
92258	处于	54384
95000	包含	115652
71538	用工属性	53944
53645	备货	95339
79202	机器属性	53937
77899	机器属性	53937
70902	所有权	60261
95572	包含	115627
75547	位置	69042
79870	位置	53957
82216	用工属性	53958
71693	机器属性	54006
67639	具有	105380
71899	机器属性	53937
70184	用工属性	54295
84983	用工属性	53958
60659	客户属性	53723
76958	具有	54412
66886	客户属性	53723
85703	机器属性	54041
85112	位置	70813
76600	机器属性	53937
68433	客户属性	53723
53831	具有	103253
88856	处理	54553
81755	机器属性	53961
73399	用工属性	53955
72998	位置	69266
71882	所有权	66007
77534	具有	54412
85141	位置	70321
70967	用工属性	53958
77460	位置	53950
87071	用工属性	53955
76639	位置	70174
67759	客户属性	59566
84472	用工属性	53944
82129	用工属性	53958
72953	用工属性	53947
80780	位置	80801
77570	产生	89838
79978	机器属性	53937
73009	所有权	65971
69157	用工属性	53932
76530	所有权	60975
85509	机器属性	53937
66006	客户属性	53586
65889	客户属性	53723
83414	位置	83415
78210	用工属性	53932
53659	创建	90716
63714	具有	101293
73659	位置	70833
61419	客户属性	53723
91804	处理	54374
53622	创建	91518
85656	用工属性	53943
75464	机器属性	53970
83013	所有权	61465
85409	用工属性	53948
89065	包含	77055
54498	对应	94529
85570	机器属性	53937
64270	客户属性	53723
62180	客户属性	53723
93050	对应	94374
85590	机器属性	54346
85622	位置	69814
53645	备货	94580
78341	用工属性	53958
53659	创建	88216
93424	指派	53466
69729	位置	54093
76114	机器属性	53937
75056	机器属性	53937
79721	用工属性	53958
74586	位置	74587
87672	处于	54384
78159	机器属性	69181
65581	具有	101084
82399	机器属性	53937
70885	机器属性	54070
83020	机器属性	53937
87349	所有权	62018
76945	机器属性	53937
62659	具有	102280
85357	位置	69814
53645	备货	95731
60277	具有	103749
85863	用工属性	53947
95133	包含	115534
87676	处理	87652
59585	客户属性	53723
80659	用工属性	53944
87400	对应	93131
77611	用工属性	53947
83449	用工属性	53944
90003	处于	87737
78935	所有权	65107
73020	位置	71602
78897	用工属性	53947
85734	机器属性	53937
62738	具有	100844
62839	具有	102746
54145	机器属性	53937
76515	所有权	68885
84772	所有权	69007
78905	所有权	64455
78118	用工属性	53944
77621	机器属性	53937
74299	所有权	68643
66894	客户属性	53723
71905	位置	70668
65669	具有	99601
53634	创建	54713
91577	属于	54360
69833	用工属性	53944
85692	用工属性	53958
81150	机器属性	54041
67495	具有	106502
84612	机器属性	53937
62462	客户属性	53723
67836	具有	105698
72160	机器属性	53937
63072	客户属性	53723
91804	包含	114750
85965	位置	85966
85929	机器属性	75395
65245	具有	101421
73288	机器属性	53920
84768	所有权	61434
79348	位置	79349
78978	位置	54015
85883	用工属性	53932
89884	处于	54384
83407	所有权	61674
73692	用工属性	53943
70193	机器属性	53937
79009	用工属性	53932
93485	指派	53410
84229	机器属性	53937
62080	具有	103039
85608	用工属性	53944
65164	客户属性	53723
73770	所有权	60268
80648	用工属性	53932
73448	所有权	68985
82616	机器属性	70263
82297	所有权	65309
81567	机器属性	71535
76421	所有权	68694
85250	机器属性	53937
86351	机器属性	53937
63673	客户属性	53723
94463	包含	115758
67548	具有	104927
74763	所有权	65089
73044	机器属性	53937
91481	对应	93366
66238	客户属性	53723
70955	位置	70956
85944	用工属性	53943
53458	创建	88833
79065	用工属性	53943
79601	用工属性	53944
85632	用工属性	53943
71087	机器属性	53937
74344	所有权	68700
86571	位置	86572
67660	具有	105586
70114	所有权	66096
77426	位置	70018
73252	用工属性	53947
70819	机器属性	53937
82915	机器属性	53732
69802	用工属性	53944
83047	机器属性	53951
88625	属于	54523
82826	机器属性	53961
90249	对应	93640
67850	具有	105607
77788	用工属性	53944
61955	客户属性	53723
60266	客户属性	53723
75935	位置	75936
83701	位置	69655
85920	所有权	61383
80490	机器属性	54002
93812	指派	53484
79836	机器属性	53937
94872	包含	115373
83784	所有权	59604
73331	位置	69225
80820	机器属性	70109
94536	包含	115551
86351	所有权	62883
83667	机器属性	53920
92541	包含	115441
78316	机器属性	69171
71124	用工属性	53932
66185	客户属性	53723
79226	用工属性	53947
53814	用工属性	53932
86579	产生	90708
79773	位置	69814
73310	所有权	68432
80923	机器属性	53937
70471	用工属性	54295
76703	所有权	68738
71090	用工属性	53943
95379	包含	115624
87664	对应	93103
68561	客户属性	53749
92342	包含	115316
85195	位置	70233
61079	具有	99785
74703	所有权	59969
82396	所有权	66459
70292	所有权	59551
72171	产生	90643
53964	所有权	59966
73843	机器属性	53937
54349	处理	54373
90891	包含	114296
89220	处理	87652
73541	机器属性	53915
95243	包含	115679
84922	用工属性	53932
92941	指派	53480
83868	机器属性	53942
81952	用工属性	53944
94553	包含	115678
66720	客户属性	53723
79212	用工属性	53947
83081	机器属性	53970
81221	机器属性	53937
69793	机器属性	53951
86167	用工属性	53947
85877	位置	53957
85577	所有权	65343
84431	机器属性	53937
80242	机器属性	53937
77568	机器属性	53951
91923	对应	94114
86576	位置	69268
92756	指派	53464
72866	机器属性	53937
63466	客户属性	53723
76730	用工属性	53943
81207	所有权	64246
53580	创建	92545
54134	用工属性	53958
76398	机器属性	53937
61015	具有	99244
84377	机器属性	54041
80960	机器属性	53951
77620	用工属性	53958
74494	所有权	65538
95692	包含	115652
79101	位置	69627
80040	用工属性	53947
69552	机器属性	53935
84151	用工属性	53944
72769	所有权	59906
65058	具有	106326
65222	具有	101311
94475	包含	115675
67727	客户属性	59566
81667	机器属性	54038
77793	机器属性	53937
70960	机器属性	53937
71240	用工属性	53952
79127	位置	79128
77595	机器属性	53951
80975	用工属性	53944
68919	具有	105292
66479	具有	104441
79067	用工属性	53928
86328	所有权	64893
53757	客户属性	53723
81714	位置	70668
91427	对应	94999
53580	创建	88116
53945	所有权	68601
75584	机器属性	53937
84949	用工属性	53947
80027	用工属性	53944
54021	用工属性	53947
66019	客户属性	53749
87164	位置	69650
70479	所有权	68219
85672	用工属性	53932
72784	用工属性	53944
53841	具有	97340
80237	所有权	65596
85383	机器属性	53937
79169	机器属性	53937
63463	客户属性	53586
890	用工属性	53947
78843	机器属性	53937
78843	位置	53919
91611	处于	54384
62725	客户属性	53723
85789	用工属性	53944
74189	机器属性	53937
65110	具有	102147
76009	机器属性	54078
76207	产生	88812
73135	所有权	60615
87324	位置	87325
77662	位置	69266
78874	位置	70206
61073	客户属性	53895
65681	具有	99177
75745	用工属性	53932
54042	用工属性	53944
81512	所有权	65521
78866	机器属性	53937
84006	所有权	68900
73606	用工属性	53947
71910	机器属性	53937
71344	机器属性	53937
80761	所有权	62097
77360	产生	91179
85726	机器属性	53937
82034	用工属性	53947
89239	处于	54384
83772	机器属性	53937
84065	所有权	62025
74175	用工属性	53947
53622	创建	92993
69935	机器属性	54302
53659	创建	88687
66388	具有	99915
87066	用工属性	53944
70912	机器属性	53937
76054	位置	76055
55027	包含	55432
53415	培训过	56056
93147	指派	53448
75733	机器属性	53937
86923	用工属性	53932
86980	用工属性	53958
94166	包含	115679
81515	机器属性	53937
89956	对应	94882
75501	所有权	59621
84983	所有权	61241
94656	包含	115373
74960	机器属性	53937
79959	机器属性	53961
78742	用工属性	53958
75792	所有权	67676
70791	用工属性	53932
73158	用工属性	53958
75385	机器属性	53937
84300	所有权	65853
79947	用工属性	53943
95096	包含	115627
55149	包含	115766
77843	机器属性	54284
80159	机器属性	54060
76345	用工属性	53958
79182	所有权	61315
83592	位置	70233
63456	具有	103898
75857	位置	75858
53855	具有	100329
84324	所有权	62102
83040	用工属性	53944
80963	机器属性	53937
80138	所有权	63693
70131	位置	70132
95238	包含	115591
80545	用工属性	53932
59763	具有	99583
70433	用工属性	53943
88077	处于	87778
82524	机器属性	54060
84643	机器属性	53937
75133	位置	71373
69850	所有权	63409
70025	用工属性	53944
92418	包含	114783
89167	处理	54412
53796	客户属性	53723
85055	机器属性	53937
79466	位置	70318
75058	用工属性	53952
85318	机器属性	53937
72917	所有权	68460
74386	位置	54297
69496	机器属性	53937
82557	所有权	66702
73680	位置	69672
76653	用工属性	53943
73407	所有权	68224
54601	处理	54604
86534	机器属性	77799
59879	具有	100405
68971	位置	68972
93498	包含	115609
69767	用工属性	53943
93618	指派	53410
82342	位置	54158
84600	机器属性	53937
79629	机器属性	70109
66765	具有	97463
60045	具有	55550
55019	处于	54384
83527	所有权	60192
77086	机器属性	53937
83069	所有权	64318
69150	机器属性	53937
82886	所有权	66507
71550	用工属性	53955
84701	机器属性	53937
79864	机器属性	53937
72383	位置	72384
78544	用工属性	53944
78064	用工属性	53943
79435	用工属性	53943
53925	客户属性	53723
62181	客户属性	60290
82006	用工属性	53947
54764	处理	54431
86258	所有权	59806
74994	位置	54185
80528	所有权	59501
84832	位置	69260
68211	客户属性	53723
65249	客户属性	53723
86120	机器属性	69109
71620	机器属性	54041
72105	机器属性	54119
91180	包含	114515
80996	位置	53967
67743	具有	105624
91148	处理	91094
60282	客户属性	53723
86870	用工属性	53955
53687	创建	91814
80754	所有权	68286
76815	具有	54381
62639	具有	98180
74257	机器属性	53731
94862	包含	115373
74898	用工属性	53958
59954	具有	100240
76564	用工属性	54295
72061	所有权	65582
75714	用工属性	53932
77389	机器属性	54057
71140	具有	54412
63913	具有	100737
72575	用工属性	53944
81196	机器属性	53937
72402	所有权	59762
63797	具有	100907
78322	用工属性	53947
71791	所有权	61984
88239	对应	55023
79915	位置	79916
74599	所有权	68333
74625	用工属性	54295
86679	所有权	61955
71351	用工属性	53932
65818	具有	99639
70030	用工属性	53943
78773	所有权	61238
66275	客户属性	53749
86780	用工属性	53947
71038	位置	69890
62239	客户属性	53723
56229	培训过	56321
79098	所有权	60407
90450	包含	113961
76532	所有权	68950
56249	隶属于	56446
61091	客户属性	53895
85187	所有权	64568
65521	具有	99059
90384	包含	114437
69910	机器属性	53731
82061	用工属性	53943
71200	所有权	62269
67284	具有	105220
81224	机器属性	54027
81284	用工属性	53943
70641	用工属性	53955
90314	包含	113921
85258	位置	81466
62276	具有	97753
88653	包含	113971
88690	处理	54213
69528	位置	69529
80818	位置	71889
70662	用工属性	53958
70784	位置	69657
83011	用工属性	53958
54907	包含	113097
62599	具有	100275
75795	机器属性	53935
84785	位置	54087
71393	机器属性	53937
70441	用工属性	53955
77983	机器属性	53937
83778	机器属性	53920
73679	机器属性	53936
72494	用工属性	53944
85067	所有权	62515
86229	机器属性	53937
69933	用工属性	53932
60530	客户属性	53586
83941	位置	72236
81186	用工属性	53932
76420	机器属性	53951
56238	包含	56296
78177	机器属性	53937
88450	对应	55040
64611	具有	102607
85875	机器属性	53937
64185	具有	102432
67281	具有	104665
72249	机器属性	53937
70875	机器属性	53937
75614	机器属性	69690
69637	所有权	68155
90580	对应	55231
78044	位置	78045
73594	机器属性	53937
79239	机器属性	53937
90228	处于	54384
83006	用工属性	53947
85420	机器属性	53970
83708	机器属性	53937
65483	具有	101368
74956	用工属性	53955
86329	机器属性	53937
72715	用工属性	53932
86556	机器属性	53951
65947	具有	100743
85249	所有权	62642
62844	客户属性	53723
81948	用工属性	53947
84536	用工属性	53947
84978	所有权	62836
90351	处于	54384
91615	处于	54370
82266	机器属性	53937
54550	属于	54360
80484	所有权	62777
73013	所有权	65556
90673	对应	94994
89394	对应	95511
77602	具有	89080
70759	产生	92224
61139	具有	103492
63028	客户属性	53723
78163	用工属性	53947
85208	用工属性	53944
80120	机器属性	53970
77221	具有	54518
76083	所有权	67933
69466	所有权	68148
59440	具有	103431
91753	处理	91770
53659	创建	91662
61416	客户属性	53723
54113	机器属性	53920
80740	位置	80741
82115	位置	53815
72710	产生	88182
91917	处理	54213
79092	用工属性	53947
70177	机器属性	53937
82302	所有权	59822
78698	机器属性	71750
68345	客户属性	59566
53687	创建	90447
88077	处理	88064
90761	对应	95144
72339	位置	69772
83905	所有权	60496
53887	客户属性	53723
79160	机器属性	53937
54446	包含	113296
71185	用工属性	53958
68832	所有权	68950
73012	机器属性	53937
82025	所有权	61916
81720	用工属性	53944
84327	具有	90272
81718	用工属性	53955
72549	机器属性	53937
79866	所有权	66015
85249	用工属性	53958
72671	所有权	63038
60133	具有	103700
66367	具有	100742
68572	客户属性	59566
78658	机器属性	54284
72237	机器属性	54104
87381	位置	54111
69275	机器属性	53951
69920	位置	69144
70406	机器属性	54060
76321	用工属性	53943
84605	位置	69814
61893	客户属性	53723
87485	位置	69795
70626	机器属性	53937
66645	具有	101719
73104	用工属性	53944
92516	对应	95795
61521	客户属性	53723
75939	位置	75940
91449	处于	54384
85716	机器属性	54060
86263	用工属性	53943
82467	用工属性	53948
78924	用工属性	53955
89973	处理	89599
85575	所有权	60482
77467	所有权	68950
54016	所有权	65860
78926	用工属性	53947
91037	对应	95351
65181	客户属性	53723
86947	机器属性	54006
72272	用工属性	53944
84988	位置	84967
86540	位置	69144
80455	所有权	61843
87261	机器属性	53936
76967	位置	53941
53645	备货	95197
85212	机器属性	53920
74631	位置	70578
88812	对应	92904
92309	对应	95255
64500	客户属性	53586
72798	所有权	68958
70488	所有权	68950
84801	位置	70219
83595	位置	72790
78601	所有权	65984
79546	用工属性	53943
88028	处理	54381
70487	用工属性	53958
73497	机器属性	54272
54446	包含	113305
86744	机器属性	53937
72436	所有权	63145
78896	机器属性	54060
88687	对应	94948
70126	用工属性	53944
73196	机器属性	53970
77836	位置	71720
91521	属于	54419
73511	位置	73512
65181	具有	104221
64688	客户属性	53723
85677	机器属性	53937
70794	位置	69624
63375	具有	100967
91859	包含	115042
61892	具有	99698
83966	位置	83967
91430	属于	54360
85509	机器属性	69295
79098	机器属性	75395
82858	机器属性	71370
94871	包含	115373
82693	用工属性	53955
88317	对应	93176
78322	位置	78323
65026	客户属性	53723
94972	包含	115515
84744	机器属性	53937
69746	位置	69747
62935	客户属性	53723
85172	用工属性	53943
80264	用工属性	53944
83181	用工属性	53958
74958	所有权	60340
67140	具有	103831
71925	机器属性	54027
80444	机器属性	54060
84612	所有权	68904
83908	机器属性	54002
62811	客户属性	53723
60435	具有	100746
62162	具有	103152
63521	客户属性	53749
60003	具有	100760
72251	位置	70233
66067	客户属性	53723
73128	机器属性	53937
76335	产生	54945
70260	位置	53957
92153	对应	95641
86730	用工属性	53947
92268	对应	95036
62881	客户属性	53723
75028	所有权	67384
87768	处于	54370
53712	具有	105059
72776	位置	54017
80179	机器属性	53937
82527	用工属性	53944
80773	机器属性	54060
72496	用工属性	53948
72927	机器属性	53936
92359	包含	115291
75469	用工属性	53944
53933	机器属性	53936
88435	包含	113350
64614	具有	97295
69854	位置	69144
62543	客户属性	53723
70616	用工属性	53947
73696	用工属性	53944
73464	机器属性	53970
54833	对应	94259
62350	客户属性	53723
65322	客户属性	53723
83824	用工属性	53958
70224	用工属性	53958
63104	具有	104670
69882	所有权	67450
86350	产生	92589
76832	机器属性	53951
61530	具有	103362
79407	机器属性	69295
89197	属于	54360
87058	处于	54384
85120	用工属性	53944
80069	机器属性	53936
70585	用工属性	53932
61578	客户属性	53723
80721	机器属性	53937
93034	属于	54419
63602	具有	97192
95381	包含	115677
71291	所有权	67499
64915	客户属性	53723
79255	用工属性	53932
82664	机器属性	53937
80578	位置	80579
60879	具有	104573
70120	用工属性	53932
82765	用工属性	53944
75492	用工属性	53952
75399	用工属性	53944
73157	机器属性	53942
64153	具有	98055
70714	所有权	60976
64331	客户属性	53723
65514	具有	100944
92089	属于	54360
86428	机器属性	53937
70853	位置	70375
72433	机器属性	53937
64894	具有	100641
65399	客户属性	53723
85929	用工属性	53958
91133	处理	54483
73805	机器属性	53937
80564	用工属性	53955
78214	机器属性	53937
72108	用工属性	53958
72744	位置	70254
73503	机器属性	54279
95272	包含	115609
93770	指派	53475
81831	机器属性	54104
76516	机器属性	53937
77316	机器属性	53951
82302	用工属性	53932
71474	机器属性	54010
68423	具有	106196
71244	用工属性	53943
71420	用工属性	53958
416	创建	91255
83440	机器属性	53937
80679	机器属性	53937
71819	机器属性	53951
70678	所有权	60152
82623	所有权	65976
86445	机器属性	53937
63522	具有	100207
86063	用工属性	53958
80891	位置	53987
76722	所有权	68950
67507	客户属性	53723
61647	客户属性	53723
80329	位置	54059
53580	创建	90432
77268	机器属性	54119
79421	机器属性	53970
79420	机器属性	53937
79332	位置	79333
53622	创建	90491
77669	所有权	68950
60318	客户属性	53723
92786	属于	54360
63322	客户属性	53723
73256	用工属性	53947
75841	机器属性	53937
75364	用工属性	53944
74848	机器属性	53937
90169	属于	54372
91496	包含	114116
80661	位置	77769
83831	所有权	61374
78650	机器属性	54060
68666	具有	106448
69277	机器属性	53970
69226	所有权	62974
75659	位置	75660
75423	机器属性	53937
67587	具有	105386
63286	客户属性	53723
74356	机器属性	53937
80266	所有权	63376
77904	用工属性	53944
83319	所有权	60854
68978	位置	68979
76391	用工属性	53928
70808	所有权	66245
54595	处于	54370
71891	用工属性	53955
85569	所有权	60527
65011	客户属性	53723
72825	用工属性	53955
83742	用工属性	53955
86131	用工属性	53944
70762	所有权	61085
72849	用工属性	53932
71687	机器属性	53937
86328	机器属性	71535
68052	具有	105853
77512	位置	68974
71469	机器属性	53937
88757	包含	115056
80938	用工属性	53958
85587	用工属性	53944
73253	用工属性	53958
66567	客户属性	53723
77608	位置	70670
84379	位置	84380
84828	机器属性	53970
62824	客户属性	53723
76546	位置	53917
73861	位置	53917
82325	机器属性	53920
60091	具有	104737
71983	所有权	68606
72336	机器属性	53937
81414	用工属性	53944
60293	具有	101746
81295	用工属性	53943
70596	产生	88402
78690	机器属性	53937
86705	机器属性	53937
60644	客户属性	53723
76693	机器属性	53951
91810	处理	91813
68220	具有	106208
78129	用工属性	53944
62878	具有	99382
79886	机器属性	53937
54328	用工属性	53944
79455	用工属性	53944
92948	对应	95558
69786	产生	54619
60337	客户属性	53723
77459	用工属性	53947
75529	机器属性	53937
86889	机器属性	53915
72336	用工属性	53944
70079	机器属性	53937
66221	具有	99539
71628	用工属性	53944
73784	机器属性	53942
92633	对应	95473
84086	机器属性	53937
80745	机器属性	53937
70552	机器属性	53937
81734	机器属性	53961
78767	位置	53957
80495	用工属性	53944
53727	客户属性	53723
95281	包含	115675
80544	位置	54019
76913	位置	54035
67741	具有	105505
85560	所有权	59707
84553	用工属性	53955
86310	位置	71602
73509	所有权	59529
82090	用工属性	53944
80656	位置	53996
86357	用工属性	53932
82389	用工属性	53958
75149	机器属性	54002
81121	机器属性	53937
69232	用工属性	53944
90107	包含	113904
77398	用工属性	53958
55136	包含	115609
74333	位置	74334
53687	创建	90441
87319	位置	53957
87510	包含	111525
95819	包含	115627
83668	所有权	64334
61468	具有	99178
77826	位置	77827
53580	创建	88353
60667	客户属性	53723
81973	机器属性	53937
71971	所有权	68598
84939	用工属性	53943
84090	位置	79787
61015	客户属性	53723
87243	位置	76259
60163	具有	99833
84089	机器属性	53937
82973	机器属性	53937
85635	位置	85636
81378	位置	54059
79390	用工属性	53932
82326	机器属性	54041
78821	所有权	59599
77398	具有	54789
66685	客户属性	53723
77323	所有权	64813
89994	包含	114879
65436	客户属性	53723
66538	客户属性	53723
71890	用工属性	53944
77133	具有	54789
79822	机器属性	53942
74864	用工属性	53948
80089	机器属性	53937
83183	位置	69268
62522	具有	99609
74653	用工属性	54295
87461	所有权	59652
84071	机器属性	53937
60484	具有	104354
1039	机器属性	53970
91262	对应	93954
73403	所有权	61279
73949	用工属性	53944
75060	位置	75036
72698	机器属性	54070
77035	用工属性	54295
75393	机器属性	75395
80419	机器属性	53920
85549	用工属性	53944
81446	位置	81447
83081	用工属性	53955
77394	用工属性	53947
80157	所有权	64761
83565	机器属性	72847
91694	对应	95512
85060	所有权	66258
82612	机器属性	54060
74147	用工属性	53944
84006	用工属性	53944
64411	客户属性	53721
75905	位置	75906
88399	对应	93065
63014	客户属性	53723
68295	具有	106212
69579	所有权	68151
85318	位置	70121
81840	用工属性	53958
84424	机器属性	53937
85520	位置	53941
78570	位置	53957
65726	客户属性	53723
93527	指派	53480
86474	用工属性	53944
62294	具有	97782
416	创建	88279
61969	具有	101314
86210	所有权	60446
84775	机器属性	53937
60516	客户属性	53723
53953	位置	53954
72897	位置	72898
79247	用工属性	53944
61093	具有	97259
62368	具有	55579
63496	客户属性	53749
78510	用工属性	53944
83538	用工属性	53958
78409	所有权	66340
75638	位置	75639
74994	所有权	68519
65298	客户属性	53723
78728	用工属性	53955
64942	具有	99806
73284	位置	73285
74503	机器属性	53970
82199	机器属性	53937
87716	属于	54419
73231	所有权	68487
54094	位置	54095
83613	机器属性	53970
60840	具有	97367
60176	具有	103730
93688	指派	53410
83086	机器属性	53937
78491	用工属性	53932
69089	所有权	68204
63015	客户属性	53586
72940	机器属性	53970
86106	用工属性	53943
76288	所有权	68738
85048	用工属性	53958
83084	机器属性	53937
95466	包含	115680
70789	用工属性	53947
69433	机器属性	54119
83806	机器属性	53970
54204	用工属性	53947
82025	机器属性	54060
72010	所有权	68871
89994	包含	114890
80823	用工属性	53944
94397	指派	53466
72932	用工属性	53947
77808	所有权	60807
74754	所有权	63018
61520	客户属性	53749
59698	客户属性	53723
71603	用工属性	53958
76335	所有权	66382
91377	处于	54384
84881	机器属性	54060
72334	具有	88242
73162	机器属性	54060
82236	位置	69680
73102	所有权	62775
56255	培训过	56056
73095	机器属性	54060
88543	对应	92885
79061	所有权	60404
84918	机器属性	53951
70978	用工属性	53944
84393	位置	84394
85221	位置	85222
70841	用工属性	53958
71682	机器属性	53937
78188	位置	53957
72401	用工属性	53958
72211	位置	72212
66914	具有	104808
63190	客户属性	53586
80130	用工属性	53944
70470	用工属性	53958
63049	客户属性	53586
74901	机器属性	54002
82570	位置	54093
64981	客户属性	53723
60098	具有	98079
89993	包含	114788
82553	机器属性	54041
73706	机器属性	53937
85881	机器属性	53937
78687	所有权	68598
60944	客户属性	53723
74225	位置	74226
71621	机器属性	71573
53596	客户属性	53723
86803	用工属性	53944
85784	用工属性	53955
84727	机器属性	53937
74158	所有权	62752
80736	用工属性	53944
91570	对应	95327
70996	位置	70233
85067	机器属性	53937
63235	具有	103710
67199	具有	96023
73644	用工属性	53958
60178	客户属性	53723
72216	用工属性	53932
80787	机器属性	53937
86408	机器属性	53937
85656	产生	92938
78085	位置	69144
95106	包含	115627
70360	所有权	59805
72103	机器属性	53937
89817	对应	93346
92579	处理	87949
64620	客户属性	53723
74070	用工属性	54295
53938	位置	53939
89994	包含	114603
95635	包含	115373
72168	用工属性	53958
65626	具有	103865
84845	机器属性	53970
80763	所有权	63181
72673	用工属性	53944
79411	机器属性	53970
77460	产生	54783
83559	所有权	63092
75354	机器属性	53937
82394	所有权	60098
95077	包含	115680
54100	机器属性	53937
93907	指派	53471
83030	机器属性	53937
84523	用工属性	53958
65005	具有	97157
84472	用工属性	53958
86137	用工属性	53944
56339	用工属性	53944
81379	所有权	66803
71832	用工属性	53943
61785	具有	103265
63931	具有	100548
89309	对应	94770
91304	包含	114420
90047	包含	114152
85831	用工属性	53943
74825	产生	88166
65427	客户属性	53723
66230	客户属性	53723
76674	机器属性	54057
72049	用工属性	53944
78955	机器属性	53937
60916	具有	103342
64333	客户属性	53586
69820	位置	53987
70276	所有权	60589
80832	用工属性	53943
79686	机器属性	53942
62117	客户属性	53586
81429	机器属性	53937
75008	用工属性	53943
86370	位置	70437
81450	位置	54059
88670	属于	54419
94504	包含	115627
70064	机器属性	53937
66792	客户属性	53723
77612	所有权	59526
81000	位置	70105
86102	用工属性	53944
83449	用工属性	53932
59931	客户属性	53723
76940	位置	71115
61039	具有	101468
63185	客户属性	53723
73246	用工属性	53928
73095	用工属性	53944
72518	用工属性	53958
81171	所有权	63265
70211	机器属性	53937
81178	用工属性	53944
79926	位置	54109
77924	用工属性	53958
94166	包含	115678
91285	处于	54384
80060	所有权	68286
81423	所有权	64552
62432	客户属性	53723
74961	用工属性	53943
60788	具有	101222
70928	用工属性	53955
65864	具有	101500
76313	机器属性	53937
90247	处理	90350
53466	培训过	1190
77858	用工属性	53944
61340	客户属性	53723
76481	位置	53967
64664	客户属性	53723
73292	所有权	68513
53475	使用	56273
63196	具有	102245
62344	具有	55545
66078	具有	98362
73725	用工属性	53943
90068	处理	88358
84613	所有权	64515
85067	机器属性	53920
70205	机器属性	53937
55236	指派	53410
70678	用工属性	53944
86456	位置	86457
91892	对应	93893
73611	机器属性	53935
77616	具有	54431
90063	处于	54384
64280	客户属性	53723
90389	属于	54360
87128	用工属性	53958
87088	所有权	61053
82616	用工属性	53932
88532	处理	54394
70259	所有权	64725
85647	位置	85648
70420	用工属性	54295
65144	客户属性	53723
56178	机器属性	54060
71004	机器属性	53937
79347	位置	54015
86085	所有权	63202
74749	机器属性	53937
72657	位置	72658
84743	用工属性	53955
82103	位置	82104
69563	所有权	68148
78653	用工属性	53944
85110	机器属性	54002
92322	对应	95171
85855	用工属性	53958
84061	机器属性	54002
68267	客户属性	59566
70714	位置	54024
85035	机器属性	53937
81554	所有权	65961
72240	用工属性	53943
75202	机器属性	53970
66391	客户属性	53723
69291	机器属性	53970
90953	属于	54360
85475	用工属性	53944
82269	用工属性	53944
86407	用工属性	53947
89696	处于	87867
66029	具有	103587
79359	位置	70206
77875	机器属性	69733
73661	用工属性	53958
77987	用工属性	53958
70447	用工属性	53952
84370	机器属性	53937
64972	具有	97079
70967	机器属性	53937
77068	位置	69059
77271	位置	70105
86343	机器属性	53937
94638	包含	115627
64521	具有	98248
68901	客户属性	59566
79741	位置	79742
76574	机器属性	53937
71239	机器属性	53937
74038	机器属性	53942
75029	用工属性	53955
68020	具有	105953
77649	机器属性	53951
68104	具有	106036
53462	驻扎在	56418
79504	机器属性	53937
92563	处理	54381
91872	包含	114764
79318	所有权	63567
68825	客户属性	53723
54106	机器属性	53937
64850	客户属性	53723
76253	用工属性	53932
54685	对应	94480
85055	所有权	67137
78756	用工属性	53944
71360	用工属性	53955
78823	所有权	65835
71386	所有权	63116
79795	用工属性	53947
64552	客户属性	53723
90491	包含	114044
77771	机器属性	53937
81300	机器属性	53936
70838	用工属性	53943
79500	机器属性	53937
70996	用工属性	53958
59580	具有	104731
59901	具有	102559
53580	创建	89537
